Name	secondary_cluster	cluster_size	Completeness	Contamination	Genome_Size	GC_Content	domain	phylum	class	order	family	genus	species	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes	genome	threshold	cluster_method	comparison_algorithm	primary_cluster	user_genome	classification	GC (%)	L50	L90	Largest contig	N50	N90	Total length	Total length (>= 0 bp)	Total length (>= 1000 bp)	auN	CDSs	CRISPR arrays	gaps	hypotheticals	ncRNA regions	ncRNAs	oriCs	oriTs	oriVs	pseudogenes	rRNAs	sORFs	signal peptides	tRNAs	tmRNAs
ERR9966629_bin_49	8_0	1	7.25	0.0	142696	0.36								Gradient Boost (General Model)	11	0.224	1369	93.90350877192982	114	100	4893		ERR9966629_bin_49	0.05	average	ANImf	8	ERR9966629_bin_49	Unclassified	35.62	38.0	87.0	4893.0	1369.0	1041.0	142696.0	142696.0	142696.0	1663.2	66	0	0	60	0	0	0	0	0	0	0	0	0	50	0
ERR9966629_bin_5695	191_0	1	29.08	5.9	1268832	0.48								Neural Network (Specific Model)	4	0.719	1836	141.99035812672176	2178	683	4980		ERR9966629_bin_5695	0.05	average	ANImf	191	ERR9966629_bin_5695	Unclassified Bacteria	48.05	301.0	600.0	4980.0	1836.0	1559.0	1268832.0	1268832.0	1268832.0	1907.8	1940	0	0	1939	0	0	0	0	0	1	0	0	0	3	0
ERR9966629_bin_5949	209_0	1	2.42	0.0	71486	0.46								Neural Network (Specific Model)	11	0.479	1100	114.61	100	64	1362		ERR9966629_bin_5949	0.05	average	ANImf	209	ERR9966629_bin_5949	Unclassified	46.09	30.0	57.0	1362.0	1100.0	1024.0	71486.0	71486.0	71486.0	1124.8	30	0	0	30	0	0	0	0	0	0	0	0	0	0	0
ERR9966629_bin_64	75_0	1	2.74	0.0	67653	0.63								Neural Network (Specific Model)	11	0.734	1128	173.89583333333334	96	58	1810		ERR9966629_bin_64	0.05	average	ANImf	75	ERR9966629_bin_64	Unclassified	63.16	27.0	52.0	1810.0	1128.0	1028.0	67653.0	67653.0	67653.0	1189.1	74	0	0	72	0	0	0	0	0	0	0	0	0	0	0
ERR9966629_bin_70	70_0	1	3.14	0.0	51274	0.63								Neural Network (Specific Model)	11	0.841	1145	240.58333333333331	60	44	1703		ERR9966629_bin_70	0.05	average	ANImf	70	ERR9966629_bin_70	Unclassified	62.7	20.0	39.0	1703.0	1145.0	1021.0	51274.0	51274.0	51274.0	1189.5	76	0	0	76	0	0	0	0	0	0	0	0	0	0	0
ERR9966629_bin_75	11_0	1	2.33	0.0	97494	0.44								Neural Network (Specific Model)	11	0.237	1415	108.66197183098592	71	67	6412		ERR9966629_bin_75	0.05	average	ANImf	11	ERR9966629_bin_75	Unclassified	43.92	26.0	58.0	6412.0	1415.0	1071.0	97494.0	97494.0	97494.0	1808.1	44	0	0	44	0	0	0	0	0	0	0	0	0	19	0
ERR9966629_bin_80	6_0	1	4.14	0.05	75656	0.29								Neural Network (Specific Model)	11	0.718	1220	204.19101123595505	89	59	2692		ERR9966629_bin_80	0.05	average	ANImf	6	ERR9966629_bin_80	Unclassified	28.96	25.0	52.0	2692.0	1220.0	1036.0	75656.0	75656.0	75656.0	1352.3	84	0	0	73	0	0	0	0	0	0	0	0	0	4	0
ERR9966629_bin_85	81_0	1	6.07	0.0	96055	0.65								Neural Network (Specific Model)	11	0.911	1218	235.63709677419357	124	74	3071		ERR9966629_bin_85	0.05	average	ANImf	81	ERR9966629_bin_85	Unclassified Bacteria	65.2	31.0	65.0	3071.0	1218.0	1033.0	96055.0	96055.0	96055.0	1395.1	104	0	0	78	0	0	0	0	0	1	0	0	0	0	0
ERR9966629_bin_9074	110_0	1	5.23	0.02	461734	0.48								Neural Network (Specific Model)	11	0.64	1452	102.89835728952772	974	319	1510		ERR9966629_bin_9074	0.05	average	ANImf	110	ERR9966629_bin_9074	Unclassified Archaea	48.01	157.0	287.0	1510.0	1452.0	1407.0	461734.0	461734.0	461734.0	1447.9	792	0	0	789	0	0	0	0	0	0	0	0	0	3	0
ERR9966629_bin_9198	25_0	1	2.4	0.0	52681	0.4								Neural Network (Specific Model)	11	0.642	1293	201.39285714285717	56	38	4436		ERR9966629_bin_9198	0.05	average	ANImf	25	ERR9966629_bin_9198	Unclassified	40.17	16.0	33.0	4436.0	1293.0	1099.0	52681.0	52681.0	52681.0	1616.7	56	0	0	56	0	0	0	0	0	0	0	0	0	0	0
ERR9966629_bin_9956	129_0	1	4.07	0.01	356619	0.48								Neural Network (Specific Model)	11	0.547	1387	111.97440273037545	586	256	1620		ERR9966629_bin_9956	0.05	average	ANImf	129	ERR9966629_bin_9956	Unclassified	48.16	127.0	230.0	1620.0	1387.0	1368.0	356619.0	356619.0	356619.0	1393.6	415	0	0	414	0	0	0	0	0	0	0	0	0	1	0
ERR9966629_bin_9959	210_0	1	6.38	0.0	69564	0.46								Gradient Boost (General Model)	11	0.27	1084	79.74683544303798	79	63	1325		ERR9966629_bin_9959	0.05	average	ANImf	210	ERR9966629_bin_9959	Unclassified	45.98	30.0	57.0	1325.0	1084.0	1016.0	69564.0	69564.0	69564.0	1110.2	88	0	0	88	0	0	0	0	0	0	1	0	0	1	0
