,shannon,simpson_d,pielou_e,berger_parker_d,doubles,chao1,ace,margalef,menhinick,observed_features,singles,brillouin_d,enspie,fisher_alpha,hill,inv_simpson,kempton_taylor_q,renyi,tsallis,heip_e,mcintosh_e,simpson_e,dominance,gini_index,mcintosh_d,strong,goods_coverage,robbins,total_count,unique_kmers,mean_count,median_count,max_count,min_count,std_count,count_range,num_singletons,num_doubletons,percent_singletons,file_size
ERR4398728,6.118612767611045,0.0024854974424112965,0.9811177286898397,0.0070733314920612324,0.0,511.0,511.0,21.96593663792572,0.004642445810910684,511.0,0.0,6.1186123741732725,402.3339485032234,25.580792368410737,402.3339485032234,402.3339485032234,379.317973745556,5.997282461433779,0.9975145025575887,0.888694370459478,,0.7873462788712786,0.0024854974424112965,0.2664441628508787,0.950153868680331,0.194129524620417,1.0,0.0,12115688922.0,511.0,23709763.056751467,20363488.0,85698284.0,6532804.0,12321989.02275762,79165480.0,0.0,0.0,0.0,5122404825
ERR9527525,6.140376032930895,0.00236332775105767,0.984607461779751,0.006605008843902269,0.0,511.0,511.0,21.971367429056553,0.004655786140184402,511.0,0.0,6.140375637040702,423.1321701158317,25.588531144034214,423.1321701158317,423.1321701158317,441.9525061633374,6.047684589143836,0.9976366722489424,0.9082903982284246,,0.8280472996395923,0.00236332775105767,0.2394271126602232,0.9513945988010549,0.16801852056743805,1.0,0.0,12046357678.0,511.0,23574085.47553816,22316198.0,79566299.0,3702170.0,10742658.781275395,75864129.0,0.0,0.0,0.0,5406367518
SRR21856503,6.146223411991443,0.002350947332724231,0.9855450872645736,0.005345143972463046,0.0,511.0,511.0,22.407490625923277,0.0058357444689108185,511.0,0.0,6.146222804650081,425.3604434605602,26.213217765763268,425.3604434605602,425.3604434605602,481.4180959635117,6.052936911749048,0.9976490526672758,0.9136285738911936,0.20017888792190341,0.8324079128386698,0.002350947332724231,0.23304562825350916,0.9515242980586244,0.1682798125569434,1.0,0.0,7667420225.0,511.0,15004736.252446184,13389042.0,40983465.0,3877613.0,6732665.235118779,37105852.0,0.0,0.0,0.0,3525793496
SRR5720334,6.112376058356377,0.0025961817739920427,0.9801176742247444,0.01504262550546096,0.0,511.0,511.0,22.26152210389953,0.005416135317359575,511.0,0.0,6.112375531673845,385.1810416426816,26.00342661158129,385.1810416426816,385.1810416426816,430.03846692309367,5.953713461793468,0.997403818226008,0.8831568989618833,0.19428948845991187,0.7537789464631734,0.0025961817739920427,0.2630934440997068,0.9490573185510078,0.18745245616794576,1.0,0.0,8901491628.0,511.0,17419748.782778867,15275602.0,133901805.0,5808985.0,9955944.767856317,128092820.0,0.0,0.0,0.0,5079472490
ERR1103457,6.148926491904388,0.002320781931752467,0.9859785253207771,0.006608287868827586,0.0,511.0,511.0,24.180590788042917,0.013443245989107537,511.0,0.0,6.1489235641120965,430.8892560383219,28.82088872764624,430.8892560383219,430.8892560383219,479.7252940466738,6.065851110540511,0.9976792180682476,0.9161068330511614,0.04817451162266075,0.843227506924309,0.002320781931752467,0.22871435227302972,0.9518505464011005,0.15989829243467552,1.0,0.0,1444885754.0,511.0,2827565.076320939,2693872.0,9548221.0,592055.0,1219200.574839166,8956166.0,0.0,0.0,0.0,997258704
SRR5788280,6.115848469646022,0.0025313441385934024,0.9806744743372809,0.012053218293288072,0.0,511.0,511.0,23.042522410939366,0.007985505548628643,511.0,0.0,6.115847373119947,395.04703637636254,27.134388185158652,395.04703637636254,395.04703637636254,401.89877947052,5.979004837245558,0.9974686558614067,0.8862357339950956,,0.7730861768617663,0.0025313441385934024,0.26548644321206416,0.9497023761588619,0.1903449515855702,1.0,0.0,4094840299.0,511.0,8013386.1037182,7096849.0,49356004.0,2662662.0,4341427.882180809,46693342.0,0.0,0.0,0.0,2288858128
ERR11474390,6.194178616819572,0.002124599944499515,0.9932346900269658,0.004402341295689814,0.0,511.0,511.0,25.308217737074408,0.021506306484943394,511.0,0.0,6.194171527137374,470.6768455816592,30.539290321515498,470.6768455816592,470.6768455816592,655.8378941465837,6.154171755741154,0.9978754000555005,0.9586056729389408,0.04609342450995241,0.9210897173809377,0.002124599944499515,0.15839081073962236,0.9539467656054639,0.11368104268757179,1.0,0.0,564560045.0,511.0,1104814.1780821919,1058770.0,2485386.0,156720.0,323373.97957392473,2328666.0,0.0,0.0,0.0,359617309
SRR9006565,6.138020523338049,0.002385110280663601,0.9842297565205012,0.005981493271885625,0.0,511.0,511.0,22.452965473116734,0.0059718122542774385,511.0,0.0,6.138019889268511,419.26782510105716,26.278723235697846,419.26782510105716,419.26782510105716,418.20077127423014,6.038509916438884,0.9976148897193364,0.9061488160848913,,0.8204849806282919,0.002385110280663601,0.24440488264665006,0.9511735250529523,0.17693646005320968,1.0,0.0,7321996366.0,511.0,14328760.011741683,13006116.0,43796472.0,3803950.0,6702297.268065872,39992522.0,0.0,0.0,0.0,6240989226
SRR9109403,6.1396488399331535,0.002376559934708508,0.9844908565998906,0.006334271165064877,0.0,511.0,511.0,22.622116232498765,0.006501090263884867,511.0,0.0,6.1396480954894646,420.7762595823837,26.522999371151002,420.7762595823837,420.7762595823837,441.33756169335123,6.042101242489738,0.9976234400652915,0.9076287105587706,0.26643025862306297,0.8234369072062303,0.002376559934708508,0.2406844211525525,0.951262128543492,0.17099249287994783,1.0,0.0,6178305914.0,511.0,12090618.227005871,11050560.0,39135065.0,2315080.0,5598649.861222496,36819985.0,0.0,0.0,0.0,3696979270
ERR7783797,5.852145015607764,0.004168691603324396,0.9383897042921425,0.015104702660011593,0.0,511.0,511.0,22.62757963815158,0.006518808056966339,511.0,0.0,5.852144278335259,239.88342030447455,26.530905562300077,239.88342030447455,239.88342030447455,226.3410367025234,5.480153056596502,0.9958313083966756,0.680352947146165,0.4266592183898428,0.46943917867803236,0.004168691603324396,0.46038123502105754,0.9354465278331989,0.33929040556345835,1.0,0.0,6144766904.0,511.0,12024984.156555774,8055184.0,92814877.0,1245421.0,12783872.63369986,91569456.0,0.0,0.0,0.0,2454864499
ERR4605120,6.092709374107654,0.002557167934213918,0.9769641272830083,0.006697901914287589,0.0,511.0,511.0,23.575809214706922,0.01025692602898434,511.0,0.0,6.092707620662238,391.0576175386789,27.918857744823775,391.0576175386789,391.0576175386789,347.74157458892387,5.968854908562992,0.9974428320657861,0.8659196245587398,0.05056845840137586,0.76527909498763,0.002557167934213918,0.2975114611238734,0.9494506096109352,0.21592407316638013,1.0,0.0,2482031868.0,511.0,4857205.22113503,4307346.0,16624406.0,803858.0,2690000.8282196005,15820548.0,0.0,0.0,0.0,1743971347
SRR16972392,6.0721824507950855,0.0026398895635494435,0.9736726412644738,0.006601862426601529,0.0,511.0,511.0,24.489237604322557,0.015354175881554312,511.0,0.0,6.072178713213299,378.80372490107413,29.286436091762038,378.80372490107413,378.80372490107413,294.04857325489473,5.937018194687742,0.9973601104364506,0.8482863079821068,0.051379879277975916,0.7412988745617889,0.0026398895635494435,0.31840567350449056,0.9486486487207352,0.22935147704376685,1.0,0.0,1107614871.0,511.0,2167543.7788649704,1902455.0,7312321.0,250187.0,1280472.8264278264,7062134.0,0.0,0.0,0.0,325238427
SRR9006522,6.114790718865041,0.002491698489633395,0.9805048643156681,0.006463916263132854,0.0,511.0,511.0,22.581675071158372,0.006371167752161483,511.0,0.0,6.114790003229258,401.33266691795063,26.464508053836106,401.33266691795063,401.33266691795063,363.40054981620364,5.994790676695833,0.9975083015103666,0.8852967401324842,0.15157207693585084,0.7853868237141891,0.002491698489633395,0.27214360090297074,0.9500949299537098,0.19785124316454356,1.0,0.0,6432854373.0,511.0,12588756.111545987,11129102.0,41581432.0,3380816.0,6580656.250721979,38200616.0,0.0,0.0,0.0,5245463268
ERR9358625,5.948577874141575,0.0034156772638164377,0.9538526843383045,0.0132633746960329,0.0,511.0,511.0,27.29148631092879,0.04472585169872017,511.0,0.0,5.948550544018808,292.7677068888734,33.684674174243284,292.7677068888734,292.7677068888734,250.3455505089303,5.679379485324615,0.9965843227361836,0.7494274144900253,0.05844402411034265,0.5729309332463277,0.0034156772638164377,0.40979014480305453,0.9416386222147307,0.3004414548234393,1.0,0.0,130534275.0,511.0,255448.67906066537,185434.0,1731325.0,38458.0,220547.2179171899,1692867.0,0.0,0.0,0.0,57024002
SRR21856508,6.178069734545092,0.0022047483830596086,0.9906516355685219,0.005108468594796846,0.0,511.0,511.0,22.328010361395048,0.005604065994536671,511.0,0.0,6.1780691710394136,453.56649660505207,26.09889661304991,453.56649660505207,453.56649660505207,605.2254579661636,6.117141888585704,0.9977952516169404,0.9432559860423675,,0.8876056685030373,0.0022047483830596086,0.18691643905833422,0.9530557037811898,0.1339565583408222,1.0,0.0,8314484314.0,511.0,16271006.485322896,15078167.0,42474282.0,4554486.0,5789973.67180041,37919796.0,0.0,0.0,0.0,4226492791
ERR9360693,5.982183725979439,0.003222836610229906,0.959241372637127,0.011420884899815693,0.0,511.0,511.0,30.019061616452536,0.10453503005807278,511.0,0.0,5.982052186560498,310.2856647543989,38.294661892887135,310.2856647543989,310.2856647543989,262.89331017528195,5.737493372367189,0.9967771633897701,0.7751075394263539,0.05677124433690446,0.6072126511827767,0.003222836610229906,0.38513612260945784,0.9434229629148112,0.28019906336239314,1.0,0.0,23895609.0,511.0,46762.44422700587,36174.0,272909.0,6459.0,37610.19136262131,266450.0,0.0,0.0,0.0,11834553
SRR15604539,6.158896550356276,0.002272135203251251,0.9875772212139052,0.004916781518910915,0.0,511.0,511.0,22.098738816228867,0.004977883626730966,511.0,0.0,6.1588961006228145,440.1146545192719,25.770314279862138,440.1146545192719,440.1146545192719,436.47190816443634,6.087035271420529,0.9977278647967488,0.9253058017874889,0.8303273562129373,0.861281124303859,0.002272135203251251,0.2169801974970479,0.9523423578196966,0.1560647651965711,1.0,0.0,10537857499.0,511.0,20622030.33072407,19575766.0,51812343.0,2066440.0,8276119.191681561,49745903.0,0.0,0.0,0.0,4872235354
SRR6765259,6.172441058185024,0.0022023389958428846,0.9897490789963601,0.0048900606658716875,0.0,511.0,511.0,25.892662458454236,0.026998328559690563,511.0,0.0,6.17243022898474,454.06270419203906,31.44940555209058,454.06270419203906,454.06270419203906,587.0379568494378,6.118235303464793,0.9977976610041571,0.9379506118760628,0.046929151564461556,0.8885767205323661,0.0022023389958428846,0.19277780575369285,0.9531212727436656,0.13494237973737494,1.0,0.0,358235024.0,511.0,701047.0136986302,685132.0,1751791.0,89432.0,248249.0792741587,1662359.0,0.0,0.0,0.0,299625387
SRR14536435,5.959893873256506,0.0033425107677520225,0.9556672014145065,0.012603325742364209,0.0,511.0,511.0,22.028724430145466,0.004798626751813778,511.0,0.0,5.9598934581719725,299.17629874160184,25.670323615790224,299.17629874160184,299.17629874160184,247.30450788797378,5.701033027526791,0.996657489232248,0.7579784129809419,,0.5854722088876748,0.0033425107677520225,0.40132885017582254,0.9421943966246106,0.2932565487229741,1.0,0.0,11339864328.0,511.0,22191515.31898239,16620526.0,142920004.0,1714783.0,18672851.44599797,141205221.0,0.0,0.0,0.0,4558865835
SRR12480362,6.130890032241753,0.0024374561797050314,0.9830863844042146,0.007101130540652708,0.0,511.0,511.0,22.261319562080914,0.005415570879674874,511.0,0.0,6.1308895052771035,410.2637857969676,26.00313601094551,410.2637857969676,410.2637857969676,475.7882318954649,6.016800332810781,0.997562543820295,0.8996965798094922,0.18772761981532618,0.802864551461776,0.0024374561797050314,0.24903326591268593,0.9506394745059483,0.17854363946955332,1.0,0.0,8903347240.0,511.0,17423380.11741683,15267455.0,63223831.0,6280076.0,8633633.973822823,56943755.0,0.0,0.0,0.0,3783190530
ERR9969168,6.1526737190643885,0.0023003562155431926,0.9865793920759943,0.005257726960631409,0.0,511.0,511.0,22.341193861311826,0.005641961000643367,511.0,0.0,6.152673149239753,434.7152815912321,26.117844431425134,434.7152815912321,434.7152815912321,413.3448821965319,6.074691291716006,0.9976996437844569,0.9195534946405438,,0.8507148367734484,0.0023003562155431926,0.22841876231004976,0.952048482692823,0.16533950996802227,1.0,0.0,8203168655.0,511.0,16053167.622309197,15191467.0,43130021.0,3581402.0,6724764.198930306,39548619.0,0.0,0.0,0.0,3636251102
SRR10418396,6.0962286201921,0.0025149875865266465,0.9775284373408942,0.005716016867456507,0.0,511.0,511.0,23.50002499542959,0.009905325887887643,511.0,0.0,6.096226978896674,397.6162766596641,27.806761389860288,397.6162766596641,397.6162766596641,357.7980435264297,5.985487411217309,0.9974850124134733,0.8689792899893745,0.05014966151856284,0.7781140443437654,0.0025149875865266465,0.29253899646511794,0.949868760537118,0.20915608983332873,1.0,0.0,2661363910.0,511.0,5208148.551859099,4758782.0,15212401.0,307937.0,2781164.282249649,14904464.0,0.0,0.0,0.0,931255363
SRR15730551,6.1715429326694045,0.0022004463034192125,0.9896050648383425,0.004554517848503208,0.0,511.0,511.0,20.818920856051047,0.002448930475391063,511.0,0.0,6.171542815494824,454.45326179790334,23.967842068129354,454.45326179790334,454.45326179790334,565.6357136985914,6.119095074001676,0.9977995536965808,0.9371068324353633,,0.8893410211309264,0.0022004463034192125,0.19369321792278904,0.9530956526744538,0.13654827255292606,1.0,0.0,43540046520.0,511.0,85205570.48923679,84355436.0,198303919.0,3289578.0,30055721.329807237,195014341.0,0.0,0.0,0.0,19213239473
ERR4398748,6.17378145106745,0.0022142656340359062,0.9899640105944699,0.005477352865741724,0.0,511.0,511.0,22.218685617621407,0.005297835623899068,511.0,0.0,6.173780944597951,451.61699871452015,25.94199689439865,451.61699871452015,451.61699871452015,553.1736243175328,6.112834472653282,0.9977857343659641,0.9392113071463577,,0.8837906041380041,0.0022142656340359062,0.19350864226713793,0.9529538957892641,0.13780467568274934,1.0,0.0,9303467432.0,511.0,18206394.19178082,17147220.0,50958374.0,2473144.0,6601914.159546223,48485230.0,0.0,0.0,0.0,4258646503
ERR1103455,6.11044702599544,0.002508239190591945,0.979808354462175,0.008529723638269756,0.0,511.0,511.0,24.26217106037527,0.013928484795382279,511.0,0.0,6.110443903943469,398.68605982669453,28.943594603671063,398.68605982669453,398.68605982669453,428.0146052811736,5.988174289709573,0.997491760809408,0.8814511240840313,0.05008234310999336,0.7802075534768974,0.002508239190591945,0.2732674443201396,0.9499435687719037,0.19290224941815165,1.0,0.0,1345965882.0,511.0,2633984.1135029355,2385504.0,11480717.0,336606.0,1398023.4544472413,11144111.0,0.0,0.0,0.0,918820961
SRR10418387,5.942767308492694,0.003351213382436189,0.9529209618730407,0.009504260951514826,0.0,511.0,511.0,25.324377789387505,0.021645028484786253,511.0,0.0,5.942760251944424,298.3993813229054,30.56427300199051,298.3993813229054,298.3993813229054,245.96832444740372,5.698432795012796,0.9966487866175638,0.7450740839378944,0.057889718564684965,0.583951822549717,0.003351213382436189,0.419266617222955,0.942150242174075,0.309457138827311,1.0,0.0,557346755.0,511.0,1090698.1506849315,812357.0,5297169.0,129531.0,920635.8437903407,5167638.0,0.0,0.0,0.0,200150988
ERR9358620,5.753941055647909,0.004686608573888475,0.9226427286616222,0.01464767553569191,0.0,511.0,511.0,29.260974569026846,0.08388492251880343,511.0,0.0,5.753855060604976,213.37391084280395,36.97797608331581,213.37391084280395,213.37391084280395,170.4186862825888,5.363046076674179,0.9953133914261115,0.6165320516912066,0.06845975019680961,0.4175614693596946,0.004686608573888475,0.5204469135310203,0.9316941360596673,0.387203144255099,1.0,0.0,37108550.0,511.0,72619.47162426614,43517.0,543554.0,3122.0,85766.54687236548,540432.0,0.0,0.0,0.0,16900087
ERR9358617,6.157196125885923,0.002298268546492065,0.9873045586582697,0.005904884787395111,0.0,511.0,511.0,31.814445391762412,0.16883095067520476,511.0,0.0,6.1568748617393485,435.1101621811507,41.53116039119325,435.1101621811507,435.1101621811507,498.443104781497,6.075599245420679,0.9977017314535079,0.92373039480384,0.04794292923590422,0.851487597223387,0.002298268546492065,0.2168236634149403,0.9523743978885788,0.15199196403461768,1.0,0.0,9160890.0,511.0,17927.37769080235,16950.0,54094.0,4987.0,7487.019552600936,49107.0,0.0,0.0,0.0,4484773
SRR9006562,6.171631100225929,0.0022323403339995686,0.9896192024796817,0.005244979523700673,0.0,511.0,511.0,22.940931025927018,0.007603596282796355,511.0,0.0,6.1716300976809,447.96036911108075,26.986083656646855,447.96036911108075,447.96036911108075,548.4059476578625,6.104704766696385,0.9977676596660005,0.9371896313825793,0.15272978978205548,0.8766347732115083,0.0022323403339995686,0.1982575452254307,0.9527665280313028,0.14367107129611772,1.0,0.0,4516517537.0,511.0,8838586.178082192,8085961.0,23689042.0,2802064.0,3315658.8137655263,20886978.0,0.0,0.0,0.0,3912112959
SRR12480233,6.035526340450753,0.0031170093158400473,0.9677948449257333,0.02231777007464968,0.0,511.0,511.0,22.522739145211638,0.006185660332405117,511.0,0.0,6.035525666011414,320.82034369233054,26.379367343813882,320.82034369233054,320.82034369233054,310.06372154397235,5.770881289481465,0.99688299068416,0.8176838665383689,,0.6278284612374375,0.0031170093158400473,0.33395804709033194,0.9441812464848067,0.24161317424407142,1.0,0.0,6824481545.0,511.0,13355149.794520548,10664016.0,152307210.0,3346941.0,10282526.626112398,148960269.0,0.0,0.0,0.0,2627629499
SRR25008583,6.033665279196839,0.002895720656633475,0.9674964243098613,0.010633355271113379,0.0,511.0,511.0,22.6472503716367,0.006582929395606101,511.0,0.0,6.033664521837986,345.3371780559062,26.55937990865753,345.3371780559062,345.3371780559062,295.63378884847083,5.844521267455867,0.9971042793433665,0.8161598761962499,,0.6758066106769202,0.002895720656633475,0.34585965164124377,0.9462002886760889,0.24529759645191146,1.0,0.0,6025643117.0,511.0,11791865.199608611,10079212.0,64072804.0,1736373.0,8167203.283688974,62336431.0,0.0,0.0,0.0,4072683398
SRR9006540,6.144313239756682,0.0023497256083772605,0.9852387917176001,0.005878118732250528,0.0,511.0,511.0,22.562773403052162,0.006311180616967441,511.0,0.0,6.144312535664245,425.5816068202994,26.437189175357954,425.5816068202994,425.5816068202994,423.1041805095911,6.0534567200359835,0.9976502743916228,0.9118813098396275,0.1288351354018461,0.832840717847944,0.0023497256083772605,0.2382351971682034,0.9515377837492239,0.1741961180358378,1.0,0.0,6555722801.0,511.0,12829203.133072408,11458710.0,38535317.0,3197613.0,5747565.847037062,35337704.0,0.0,0.0,0.0,5525322384
SRR5788437,6.1060928826835825,0.002606108856982476,0.9791101688833893,0.014017056138618632,0.0,511.0,511.0,23.592879186370933,0.010337508967103178,511.0,0.0,6.106091099732995,383.7138258138095,27.944135294274027,383.7138258138095,383.7138258138095,387.74071247842295,5.949897029477883,0.9973938911430176,0.8776129840012545,0.051050072917353896,0.7509076826101947,0.002606108856982476,0.2734369490819343,0.94896913534427,0.19649116762515767,1.0,0.0,2443486825.0,511.0,4781774.608610568,4159593.0,34250492.0,1573392.0,2754076.4668702474,32677100.0,0.0,0.0,0.0,1399209483
SRR15604617,6.153383561311975,0.0022939610885992705,0.9866932150682528,0.006030014488612362,0.0,511.0,511.0,22.016624454717757,0.004768195429390993,511.0,0.0,6.153383146907675,435.9271850642489,25.653059654303572,435.9271850642489,435.9271850642489,472.05819556315095,6.0774752226684825,0.9977060389114007,0.9202078566269161,0.3299375625087675,0.8530864678361034,0.0022939610885992705,0.22387604619959312,0.9521135704251317,0.15951933402562413,1.0,0.0,11485071575.0,511.0,22475678.228962816,21234212.0,69255148.0,2770177.0,9327111.7385338,66484971.0,0.0,0.0,0.0,5234337983
ERR4398719,6.153452751057193,0.00231447804998836,0.9867043096232205,0.007524020275168927,0.0,511.0,511.0,22.491484473797215,0.006089101962140596,511.0,0.0,6.1534520927350975,432.062857543639,26.334263956913833,432.062857543639,432.062857543639,461.4719356183028,6.06857108123273,0.9976855219500116,0.9202716634475903,,0.8455241830599589,0.00231447804998836,0.22283157653449426,0.951902320373979,0.15959208629627847,1.0,0.0,7042637056.0,511.0,13782068.602739725,12659024.0,52988944.0,2276051.0,5890899.8703250475,50712893.0,0.0,0.0,0.0,3286878858
SRR7287233,6.120696790458284,0.00251996204712794,0.9814519011305676,0.0084888625533853,0.0,511.0,511.0,22.447568454838102,0.005955528130152582,511.0,0.0,6.120696159940894,396.83137336918367,26.270945281623607,396.83137336918367,396.83137336918367,458.217189121208,5.983511438235734,0.9974800379528721,0.8905524516203355,,0.7765780300766804,0.00251996204712794,0.25421664192204585,0.9498118461573463,0.18287207451815474,1.0,0.0,7362091989.0,511.0,14407225.02739726,12333534.0,62495787.0,3313652.0,7727708.435534324,59182135.0,0.0,0.0,0.0,3741843218
SRR21856489,6.148375082601865,0.002437412027464849,0.9858901070039107,0.01616537781421155,0.0,511.0,511.0,22.219108943293797,0.00529899417647347,511.0,0.0,6.148374576323417,410.2712174765542,25.94260366324087,410.2712174765542,410.2712174765542,487.32649636101814,6.016818447040051,0.9975625879725352,0.9156007415712013,,0.8028790948660552,0.002437412027464849,0.21734112305098352,0.9506397047878862,0.15783033716631595,1.0,0.0,9299399725.0,511.0,18198433.90410959,16318431.0,150328310.0,4376546.0,9017274.344519371,145951764.0,0.0,0.0,0.0,4393417282
ERR4398711,6.147481552930539,0.0023592030746165584,0.9857468297881521,0.006631872085085403,0.0,511.0,511.0,22.422267803959727,0.0058796768566506275,511.0,0.0,6.147480936786716,423.8719467430883,26.234496249422016,423.8719467430883,423.8719467430883,492.3434759406004,6.049431397218652,0.9976407969253834,0.9147812393018753,0.2804235788384821,0.8294950034111316,0.0023592030746165584,0.22790631800426253,0.9514393191785028,0.16407222524197607,1.0,0.0,7553267819.0,511.0,14781346.025440313,12956343.0,50092306.0,3922250.0,6701556.011855074,46170056.0,0.0,0.0,0.0,3459807072
SRR5382227,6.131254140212242,0.00241099913888255,0.9831447690084659,0.007041387218415785,0.0,511.0,511.0,24.94783515378382,0.01859322207164969,511.0,0.0,6.131248763846922,414.76580554212893,29.984805335762292,414.76580554212893,414.76580554212893,419.19541905699344,6.027714036945112,0.9975890008611175,0.9000249402181133,0.049101959174135595,0.8116747662272581,0.00241099913888255,0.25135379472699815,0.9509326745716764,0.17969194120746107,1.0,0.0,755322614.0,511.0,1478126.446183953,1350601.0,5318519.0,230871.0,711991.5224910778,5087648.0,0.0,0.0,0.0,699012087
ERR5385020,5.999075086754774,0.0031211168590525072,0.9619498972893332,0.012109983992266309,0.0,511.0,511.0,22.183706405211776,0.005202824926444887,511.0,0.0,5.999074601960085,320.3981283493419,25.89188064804955,320.3981283493419,320.3981283493419,275.2830451104046,5.7695643735708435,0.9968788831409475,0.7883447634596994,0.5956772784329084,0.6270022081200428,0.0031211168590525072,0.37216788632658304,0.9441426561605699,0.2671362091729508,1.0,0.0,9646358003.0,511.0,18877412.921722114,15283991.0,116817241.0,2337889.0,14559989.80510041,114479352.0,0.0,0.0,0.0,5046269967
SRR9006556,6.111105016812547,0.002510996661424002,0.9799138630930523,0.008356857042167888,0.0,511.0,511.0,22.684630917657007,0.006706209504330687,511.0,0.0,6.11110422874378,398.2482395786594,26.61352668586378,398.2482395786594,398.2482395786594,382.95784552018716,5.987075528387819,0.997489003338576,0.8820325922868715,,0.7793507623848522,0.002510996661424002,0.2723518354636515,0.9499026202818889,0.19090825765827313,1.0,0.0,5806140844.0,511.0,11362310.849315068,10392731.0,48521089.0,1754586.0,6045766.917685365,46766503.0,0.0,0.0,0.0,5348920353
SRR25008581,6.038549875820687,0.0028871500219931883,0.9682796679186944,0.010840519687992389,0.0,511.0,511.0,22.53645115887215,0.006228418340266439,511.0,0.0,6.038549193307326,346.3623269945753,26.39916556411561,346.3623269945753,346.3623269945753,305.3014936444274,5.847485414984608,0.9971128499780069,0.8201658414096012,0.12468467473371199,0.6778127729835133,0.0028871500219931883,0.3406675236016157,0.9462793273394712,0.24153388973897794,1.0,0.0,6731103222.0,511.0,13172413.350293541,11276477.0,72968657.0,1988016.0,9081647.388305595,70980641.0,0.0,0.0,0.0,4793805496
ERR7783795,6.0253090138255505,0.002927731995725752,0.9661564996549122,0.008547709220419883,0.0,511.0,511.0,22.642638234717175,0.0065678487085895545,511.0,0.0,6.025308259980735,341.5613182695403,26.552702423918216,341.5613182695403,341.5613182695403,283.68353612534946,5.833527218586766,0.9970722680042743,0.809351926981369,,0.6684174525822706,0.002927731995725752,0.35584786177991234,0.9459036370895197,0.25490828093508167,1.0,0.0,6053346302.0,511.0,11846078.86888454,9934474.0,51742244.0,1567248.0,8343467.165201061,50174996.0,0.0,0.0,0.0,2712299710
SRR25008571,6.068848037888564,0.0027411749780113263,0.9731379691514292,0.010192418290912404,0.0,511.0,511.0,22.626152864987684,0.006514177212615504,511.0,0.0,6.0688472935524596,364.8070655910781,26.52884075482668,364.8070655910781,364.8070655910781,336.03019206723746,5.899368626409207,0.9972588250219887,0.8454559545097907,0.3267570322945005,0.7139081518416401,0.0027411749780113263,0.3132807313750229,0.9476558491117897,0.22103674363370496,1.0,0.0,6153506480.0,511.0,12042087.045009784,10586668.0,62719112.0,2246777.0,7623130.1272632945,60472335.0,0.0,0.0,0.0,4388883782
SRR16552241,6.151375820806274,0.0023064131214207036,0.9863712744781931,0.005744368684353715,0.0,511.0,511.0,23.58396669152391,0.010295371256783693,511.0,0.0,6.1513740480975105,433.573669310388,27.930936188941192,433.573669310388,433.573669310388,441.587794423723,6.0720617225213775,0.9976935868785793,0.9183582386911548,0.048025140045277324,0.8484807618598592,0.0023064131214207036,0.228936049556563,0.9519940501946995,0.16515304675005482,1.0,0.0,2463529550.0,511.0,4820997.162426614,4484788.0,14151422.0,1048039.0,2037275.5118767745,13103383.0,0.0,0.0,0.0,1327118917
ERR4398756,6.176790844133549,0.0021881492479685154,0.9904465658732376,0.004647779830341456,0.0,511.0,511.0,21.93462721664012,0.004566152087082338,511.0,0.0,6.176790461878693,457.00721782501955,25.5361961072472,457.00721782501955,457.00721782501955,572.8086816176572,6.124699184697315,0.9978118507520315,0.9420479300282105,,0.8943389781311537,0.0021881492479685154,0.18852106264716317,0.9532308602300251,0.13289923057709307,1.0,0.0,12523942210.0,511.0,24508693.1702544,23623967.0,58208526.0,2312519.0,8424157.511851503,55896007.0,0.0,0.0,0.0,5321618447
ERR9360691,6.149974656336864,0.0023334344496825365,0.9861465981742724,0.0060049927519682965,0.0,511.0,511.0,32.477744932734296,0.19885869962536984,511.0,0.0,6.1495418499828265,428.552856985569,42.77154958424769,428.552856985569,428.552856985569,476.055681318453,6.060414083955663,0.9976665655503174,0.9170696233674281,0.04830936699929616,0.838655297427728,0.0023334344496825365,0.2267198397750897,0.9520648659281802,0.1597211641590417,1.0,0.0,6603172.0,511.0,12922.058708414872,11919.0,39652.0,3379.0,5667.83655565351,36273.0,0.0,0.0,0.0,3203209
SRR5720326,6.128378064754683,0.0025997085339195007,0.9826835911683846,0.019089649514031037,0.0,511.0,511.0,22.0666052540607,0.004894937314229254,511.0,0.0,6.128377629352541,384.65850573346034,25.72440261273231,384.65850573346034,384.65850573346034,488.7580625757443,5.952355942577291,0.9974002914660804,0.8974344881661441,0.19540434926149086,0.7527563712983568,0.0025997085339195007,0.2365002206677359,0.9490217538104889,0.16984898813353028,1.0,0.0,10898018261.0,511.0,21326845.91193738,18704611.0,208039349.0,7571623.0,12222554.025758293,200467726.0,0.0,0.0,0.0,6090036984
SRR13740773,6.131947876129427,0.0023665995482585224,0.983256009355458,0.0053073177202380755,0.0,511.0,511.0,25.928591862968023,0.02736929805321043,511.0,0.0,6.13193679765297,422.5471946598893,31.5058029175687,422.5471946598893,422.5471946598893,357.92839260894965,6.046301143895891,0.9976334004517414,0.9006508972113283,0.04864777973479619,0.8269025335809966,0.0023665995482585224,0.25533529753046325,0.9514032488538108,0.18499122621601505,1.0,0.0,348589645.0,511.0,682171.5166340509,667215.0,1850076.0,182184.0,312112.9412002214,1667892.0,0.0,0.0,0.0,200225119
