,bin,ass2ref,taxid,species,genus,family,order,class,phylum,superkingdom,organism_name
670,SRR24759612_binette_bin66.fasta.fasta,0.009142857142857144,3434806,1684,1678,31953,85004,1760,201174,2,Bifidobacterium asteroides
671,SRR24759600_binette_bin53.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
672,SRR24759602_binette_bin49.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
673,SRR24759597_binette_bin36.fasta.fasta,0.014970059880239521,3435478,104108,773,772,356,28211,1224,2,uncultured Bartonella sp.
674,SRR24759603_binette_bin88.fasta.fasta,0.01756756756756757,3432411,1686310,773,772,356,28211,1224,2,Bartonella apis
675,SRR24759615_binette_bin47.fasta.fasta,0.019230769230769232,2069350,2069350,1578,33958,186826,91061,1239,2,Lactobacillus sp. ESL0263
676,SRR24759602_binette_bin41.fasta.fasta,0.018312985571587125,3429880,1196095,1193503,1240483,1240482,1236,1224,2,Gilliamella apicola
677,SRR24759608_binette_bin94.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
678,SRR24759601_binette_bin7.fasta.fasta,0.10714285714285714,2751011,2751011,1193503,1240483,1240482,1236,1224,2,Gilliamella sp. M0364
679,SRR24759611_binette_bin18.fasta.fasta,0.07027027027027027,3432411,1686310,773,772,356,28211,1224,2,Bartonella apis
680,SRR24759615_binette_bin61.fasta.fasta,0.031081081081081083,3432411,1686310,773,772,356,28211,1224,2,Bartonella apis
681,SRR24759605_binette_bin85.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
682,SRR24759599_binette_bin40.fasta.fasta,0.05,3432411,1686310,773,772,356,28211,1224,2,Bartonella apis
683,SRR24759597_binette_bin62.fasta.fasta,0.05321507760532151,2750928,2750928,773,772,356,28211,1224,2,Bartonella sp. B10834G3
684,SRR24759611_binette_bin48.fasta.fasta,0.016018306636155607,2705034,2705034,1193515,481,206351,28216,1224,2,Snodgrassella sp. ESL0323
685,SRR24759603_binette_bin45.fasta.fasta,0.021164021164021163,2751031,2751031,1578,33958,186826,91061,1239,2,Lactobacillus sp. M0403
686,SRR24759602_binette_bin17.fasta.fasta,0.024657534246575342,3435480,104108,773,772,356,28211,1224,2,uncultured Bartonella sp.
687,SRR24759600_binette_bin54.fasta.fasta,0.051054384017758046,3429880,1196095,1193503,1240483,1240482,1236,1224,2,Gilliamella apicola
688,SRR24759613_binette_bin1.fasta.fasta,0.7507339204697091,2779518,2779518,572511,186803,3085636,186801,1239,2,Blautia liquoris
689,SRR24759609_binette_bin65.fasta.fasta,0.0074850299401197605,3435478,104108,773,772,356,28211,1224,2,uncultured Bartonella sp.
690,SRR24759598_binette_bin7.fasta.fasta,0.5726495726495726,3438817,1218495,2767877,33958,186826,91061,1239,2,Apilactobacillus apinorum
691,SRR24759607_binette_bin15.fasta.fasta,0.074,2750930,2750930,773,772,356,28211,1224,2,Bartonella sp. W8122
692,SRR24759604_binette_bin12.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
693,SRR24759606_binette_bin30.fasta.fasta,0.018975332068311195,2025114,2025114,1678,31953,85004,1760,201174,2,Bifidobacterium sp. wkB338
694,SRR24759609_binette_bin41.fasta.fasta,0.010113780025284451,3429885,1196095,1193503,1240483,1240482,1236,1224,2,Gilliamella apicola
695,SRR24759616_binette_bin12.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
696,SRR24759596_binette_bin19.fasta.fasta,0.05426356589147287,1423768,148814,2767877,33958,186826,91061,1239,2,Apilactobacillus kunkeei DSM 12361 = ATCC 700308
697,SRR24759599_binette_bin93.fasta.fasta,0.010479041916167664,3435478,104108,773,772,356,28211,1224,2,uncultured Bartonella sp.
698,SRR24759607_binette_bin29.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
699,SRR24759615_binette_bin12.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
700,SRR24759608_binette_bin44.fasta.fasta,0.014970059880239521,3435478,104108,773,772,356,28211,1224,2,uncultured Bartonella sp.
701,SRR24759604_binette_bin47.fasta.fasta,0.0192,3428903,1196083,1193515,481,206351,28216,1224,2,Snodgrassella alvi
702,SRR24759605_binette_bin30.fasta.fasta,0.06213364595545135,2750982,2750982,1193503,1240483,1240482,1236,1224,2,Gilliamella sp. W8136
703,SRR24759609_binette_bin79.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
704,SRR24759599_binette_bin51.fasta.fasta,0.035856573705179286,1196094,1196083,1193515,481,206351,28216,1224,2,Snodgrassella alvi wkB2
705,SRR24759598_binette_bin41.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
706,SRR24759608_binette_bin61.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
707,SRR24759606_binette_bin64.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
708,SRR24759608_binette_bin36.fasta.fasta,0.014749262536873156,3430988,153152,1578,33958,186826,91061,1239,2,uncultured Lactobacillus sp.
709,SRR24759599_binette_bin36.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
710,SRR24759600_binette_bin101.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
711,SRR24759598_binette_bin107.fasta.fasta,0.00684931506849315,3435480,104108,773,772,356,28211,1224,2,uncultured Bartonella sp.
712,SRR24759611_binette_bin35.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
713,SRR24759610_binette_bin39.fasta.fasta,0.06688963210702341,1970465,1970465,1193503,1240483,1240482,1236,1224,2,Gilliamella sp. A7
714,SRR24759603_binette_bin41.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
715,SRR24759602_binette_bin36.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
716,SRR24759615_binette_bin40.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
717,SRR24759600_binette_bin65.fasta.fasta,0.007707129094412331,2767439,2767439,570,543,91347,1236,1224,2,Klebsiella sp. S69
718,SRR24759613_binette_bin55.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
719,SRR24759598_binette_bin101.fasta.fasta,0.02624594514892362,2068655,2068655,2888809,186803,3085636,186801,1239,2,Novisyntrophococcus fermenticellae
720,SRR24759613_binette_bin21.fasta.fasta,0.015734265734265736,2069350,2069350,1578,33958,186826,91061,1239,2,Lactobacillus sp. ESL0263
721,SRR24759599_binette_bin43.fasta.fasta,0.05089820359281437,3435478,104108,773,772,356,28211,1224,2,uncultured Bartonella sp.
722,SRR24759613_binette_bin30.fasta.fasta,0.06802120141342756,3230739,3230739,1678,31953,85004,1760,201174,2,Bifidobacterium apicola
723,SRR24759600_binette_bin86.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
724,SRR24759613_binette_bin41.fasta.fasta,0.031055900621118012,1541805,1541805,637,1903414,91347,1236,1224,2,Arsenophonus endosymbiont of Apis mellifera
725,SRR24759607_binette_bin3.fasta.fasta,0.25908558030480655,2750982,2750982,1193503,1240483,1240482,1236,1224,2,Gilliamella sp. W8136
726,SRR24759602_binette_bin54.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
727,SRR24759599_binette_bin76.fasta.fasta,0.022486772486772486,2750940,2750940,773,772,356,28211,1224,2,Bartonella sp. M0177
728,SRR24759609_binette_bin43.fasta.fasta,0.031081081081081083,3432411,1686310,773,772,356,28211,1224,2,Bartonella apis
729,SRR24759599_binette_bin89.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
730,SRR24759609_binette_bin67.fasta.fasta,0.010285714285714285,3434806,1684,1678,31953,85004,1760,201174,2,Bifidobacterium asteroides
731,SRR24759608_binette_bin45.fasta.fasta,0.04878048780487805,3439640,1218493,1578,33958,186826,91061,1239,2,Lactobacillus kullabergensis
732,SRR24759608_binette_bin64.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
733,SRR24759607_binette_bin42.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
734,SRR24759602_binette_bin38.fasta.fasta,0.013550135501355014,1341694,1687,1678,31953,85004,1760,201174,2,Bifidobacterium [indicum] DSM 20214 = LMG 11587
735,SRR24759600_binette_bin61.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
736,SRR24759602_binette_bin75.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
737,SRR24759610_binette_bin58.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
